file,satisfiable,total_time,calls,unit_props,literal_choices,max_depth,backtracks,conflicts,heuristic_time
puzzle_936.cnf,SATISFIABLE,0.002753019332885742,66,64,1,65,0,0,0.00012999999999996348
puzzle_705.cnf,SATISFIABLE,0.003288745880126953,66,64,1,65,0,0,0.00012599999999995948
puzzle_711.cnf,SATISFIABLE,0.0027360916137695312,66,64,1,65,0,0,0.00012299999999998423
puzzle_739.cnf,SATISFIABLE,0.002658843994140625,66,64,1,65,0,0,0.00012500000000004174
puzzle_507.cnf,SATISFIABLE,0.0027909278869628906,66,64,1,65,0,0,0.000144000000000033
puzzle_261.cnf,SATISFIABLE,0.0025920867919921875,66,64,1,65,0,0,0.00011700000000003374
puzzle_275.cnf,SATISFIABLE,0.0027179718017578125,66,64,1,65,0,0,0.00011399999999994748
puzzle_513.cnf,SATISFIABLE,0.0027158260345458984,66,64,1,65,0,0,0.00011900000000009126
puzzle_13.cnf,SATISFIABLE,0.0038099288940429688,66,64,1,65,0,0,0.00012299999999998423
puzzle_249.cnf,SATISFIABLE,0.002682209014892578,66,64,1,65,0,0,0.00011900000000009126
puzzle_11.cnf,SATISFIABLE,0.0027921199798583984,66,64,1,65,0,0,0.00011600000000000499
puzzle_539.cnf,SATISFIABLE,0.0025510787963867188,66,64,1,65,0,0,0.000124000000000013
puzzle_263.cnf,SATISFIABLE,0.002830028533935547,66,64,1,65,0,0,0.00013099999999999223
puzzle_505.cnf,SATISFIABLE,0.0025920867919921875,66,64,1,65,0,0,0.0001220000000000665
puzzle_511.cnf,SATISFIABLE,0.0029990673065185547,66,64,1,65,0,0,0.00017499999999992522
puzzle_277.cnf,SATISFIABLE,0.0025408267974853516,66,64,1,65,0,0,0.00012699999999998823
puzzle_39.cnf,SATISFIABLE,0.0032672882080078125,66,64,1,65,0,0,0.00012499999999993072
puzzle_288.cnf,SATISFIABLE,0.0025970935821533203,66,64,1,65,0,0,0.00014100000000005775
puzzle_707.cnf,SATISFIABLE,0.002722024917602539,66,64,1,65,0,0,0.0001220000000000665
puzzle_713.cnf,SATISFIABLE,0.00290679931640625,66,64,1,65,0,0,0.0001300000000000745
puzzle_920.cnf,SATISFIABLE,0.002827882766723633,66,64,1,65,0,0,0.00011700000000003374
puzzle_934.cnf,SATISFIABLE,0.0025110244750976562,66,64,1,65,0,0,0.000124000000000013
puzzle_908.cnf,SATISFIABLE,0.0026900768280029297,66,64,1,65,0,0,0.0001300000000000745
puzzle_897.cnf,SATISFIABLE,0.0033347606658935547,66,64,1,65,0,0,0.00011600000000000499
puzzle_129.cnf,SATISFIABLE,0.0030939579010009766,66,64,1,65,0,0,0.00012900000000004574
puzzle_883.cnf,SATISFIABLE,0.0025870800018310547,66,64,1,65,0,0,0.00012199999999995548
