file,satisfiable,total_time,calls,unit_props,literal_choices,max_depth,backtracks,conflicts,heuristic_time
puzzle_461.cnf,SATISFIABLE,0.0055999755859375,191,62,70,65,68,58,2.9999999999807958e-05
puzzle_475.cnf,SATISFIABLE,0.005330801010131836,161,52,60,65,48,48,2.8000000000028002e-05
puzzle_313.cnf,SATISFIABLE,0.005209922790527344,161,54,58,64,48,48,2.3000000000272802e-05
puzzle_844.cnf,SATISFIABLE,0.005671024322509766,161,54,58,64,48,48,2.8000000000083514e-05
puzzle_850.cnf,SATISFIABLE,0.0076868534088134766,218,71,79,65,86,67,3.599999999986947e-05
puzzle_688.cnf,SATISFIABLE,0.004893064498901367,161,54,58,65,48,48,2.4999999999886224e-05
puzzle_878.cnf,SATISFIABLE,0.0074310302734375,206,69,73,64,78,63,3.700000000006476e-05
puzzle_887.cnf,SATISFIABLE,0.009928226470947266,248,83,87,65,106,77,3.899999999995574e-05
puzzle_139.cnf,SATISFIABLE,0.005552053451538086,185,60,68,64,64,56,3.2999999999894225e-05
puzzle_4.cnf,SATISFIABLE,0.00797891616821289,218,71,79,64,86,67,3.800000000037107e-05
puzzle_893.cnf,SATISFIABLE,0.0051839351654052734,161,52,60,65,48,48,2.1999999999799957e-05
puzzle_663.cnf,SATISFIABLE,0.010064125061035156,272,89,97,65,122,85,4.700000000013027e-05
puzzle_105.cnf,SATISFIABLE,0.005543947219848633,161,52,60,65,48,48,1.4000000000014001e-05
puzzle_111.cnf,SATISFIABLE,0.007693052291870117,212,71,75,65,82,65,3.100000000005876e-05
puzzle_677.cnf,SATISFIABLE,0.007820844650268555,215,72,76,65,84,66,3.0000000000085514e-05
puzzle_930.cnf,SATISFIABLE,0.0049817562103271484,161,52,60,65,48,48,1.8000000000018e-05
puzzle_924.cnf,SATISFIABLE,0.007176876068115234,179,60,64,65,60,54,3.300000000006076e-05
puzzle_918.cnf,SATISFIABLE,0.005525112152099609,182,59,67,65,62,55,2.7000000000054758e-05
puzzle_717.cnf,SATISFIABLE,0.005522966384887695,161,54,58,65,48,48,2.700000000011027e-05
puzzle_703.cnf,SATISFIABLE,0.005011796951293945,161,52,60,65,48,48,2.8999999999890225e-05
puzzle_298.cnf,SATISFIABLE,0.005262851715087891,161,54,58,65,48,48,2.500000000010827e-05
puzzle_529.cnf,SATISFIABLE,0.011771202087402344,290,95,103,65,134,91,4.900000000018778e-05
puzzle_15.cnf,SATISFIABLE,0.006021022796630859,212,69,77,65,82,65,3.700000000006476e-05
puzzle_273.cnf,SATISFIABLE,0.005724191665649414,185,60,68,65,64,56,3.300000000006076e-05
puzzle_515.cnf,SATISFIABLE,0.010277748107910156,356,117,125,65,178,113,4.599999999999049e-05
puzzle_501.cnf,SATISFIABLE,0.005335807800292969,161,52,60,65,48,48,2.399999999996849e-05
puzzle_267.cnf,SATISFIABLE,0.009930849075317383,278,91,99,64,126,87,4.199999999993098e-05
puzzle_29.cnf,SATISFIABLE,0.005769968032836914,182,59,67,64,62,55,3.2000000000032e-05
puzzle_517.cnf,SATISFIABLE,0.010625123977661133,302,99,107,64,142,95,5.300000000008076e-05
puzzle_271.cnf,SATISFIABLE,0.005352973937988281,161,52,60,65,48,48,3.500000000017378e-05
puzzle_265.cnf,SATISFIABLE,0.005105257034301758,161,52,60,65,48,48,2.4999999999886224e-05
puzzle_503.cnf,SATISFIABLE,0.011335134506225586,323,106,114,64,156,102,5.700000000008476e-05
puzzle_259.cnf,SATISFIABLE,0.005520820617675781,179,60,64,65,60,54,3.0000000000085514e-05
puzzle_17.cnf,SATISFIABLE,0.010928869247436523,287,94,102,65,132,90,4.2999999999848715e-05
puzzle_715.cnf,SATISFIABLE,0.006698131561279297,218,71,79,64,86,67,3.200000000036507e-05
puzzle_701.cnf,SATISFIABLE,0.008273839950561523,206,69,73,65,78,63,3.500000000011827e-05
puzzle_729.cnf,SATISFIABLE,0.005434274673461914,185,62,66,65,64,56,3.100000000055836e-05
puzzle_932.cnf,SATISFIABLE,0.005650043487548828,176,57,65,65,58,53,3.09999999997812e-05
puzzle_926.cnf,SATISFIABLE,0.00519108772277832,161,52,60,65,48,48,2.7999999999805958e-05
puzzle_107.cnf,SATISFIABLE,0.02049708366394043,548,181,189,65,306,177,8.799999999931085e-05
puzzle_661.cnf,SATISFIABLE,0.008297920227050781,224,75,79,65,90,69,2.999999999997449e-05
puzzle_675.cnf,SATISFIABLE,0.005720853805541992,179,58,66,65,60,54,2.3000000000328313e-05
puzzle_113.cnf,SATISFIABLE,0.007489919662475586,218,71,79,65,86,67,3.399999999986747e-05
puzzle_885.cnf,SATISFIABLE,0.007590055465698242,203,66,74,64,76,62,2.7999999999805958e-05
puzzle_891.cnf,SATISFIABLE,0.0053539276123046875,161,54,58,65,48,48,2.0000000000131024e-05
puzzle_649.cnf,SATISFIABLE,0.005444765090942383,161,54,58,65,48,48,2.699999999966618e-05
puzzle_6.cnf,SATISFIABLE,0.012599945068359375,326,107,115,65,158,103,4.0000000000151026e-05
puzzle_846.cnf,SATISFIABLE,0.007049083709716797,179,58,66,65,60,54,3.100000000011427e-05
puzzle_852.cnf,SATISFIABLE,0.013575315475463867,371,122,130,65,188,118,5.3999999999998494e-05
puzzle_463.cnf,SATISFIABLE,0.007191896438598633,197,64,72,65,72,60,3.7000000000286803e-05
puzzle_305.cnf,SATISFIABLE,0.02404499053955078,725,240,248,65,424,236,0.00011299999999991872
puzzle_311.cnf,SATISFIABLE,0.025300264358520508,764,253,261,65,450,249,0.00011299999999891952
puzzle_477.cnf,SATISFIABLE,0.0076448917388916016,206,69,73,65,78,63,3.900000000012227e-05
puzzle_339.cnf,SATISFIABLE,0.005129098892211914,161,54,58,64,48,48,2.1999999999633424e-05
puzzle_488.cnf,SATISFIABLE,0.005028963088989258,161,54,58,65,48,48,2.199999999996649e-05
puzzle_489.cnf,SATISFIABLE,0.005403757095336914,161,54,58,65,48,48,2.2999999999995246e-05
puzzle_338.cnf,SATISFIABLE,0.007403135299682617,188,63,67,64,66,57,3.399999999986747e-05
puzzle_310.cnf,SATISFIABLE,0.012718915939331055,329,108,116,65,160,104,4.8999999999854715e-05
puzzle_476.cnf,SATISFIABLE,0.015509843826293945,356,117,125,65,178,113,6.79999999990688e-05
puzzle_462.cnf,SATISFIABLE,0.006485939025878906,179,58,66,65,60,54,3.400000000031156e-05
puzzle_304.cnf,SATISFIABLE,0.007318973541259766,218,71,79,65,86,67,3.6999999999953737e-05
puzzle_853.cnf,SATISFIABLE,0.0053119659423828125,161,52,60,65,48,48,2.6999999999777202e-05
puzzle_847.cnf,SATISFIABLE,0.00508427619934082,161,54,58,65,48,48,2.6000000000303558e-05
puzzle_7.cnf,SATISFIABLE,0.027127742767333984,638,211,219,64,366,207,8.800000000075414e-05
puzzle_648.cnf,SATISFIABLE,0.005879878997802734,176,57,65,65,58,53,2.5000000000052758e-05
puzzle_890.cnf,SATISFIABLE,0.005651950836181641,161,54,58,65,48,48,3.100000000011427e-05
puzzle_884.cnf,SATISFIABLE,0.005335092544555664,161,54,58,65,48,48,3.0000000000196536e-05
puzzle_674.cnf,SATISFIABLE,0.005116939544677734,161,54,58,64,48,48,2.1000000000048757e-05
puzzle_112.cnf,SATISFIABLE,0.009233713150024414,269,88,96,65,120,84,3.6000000000036e-05
puzzle_106.cnf,SATISFIABLE,0.006308794021606445,209,68,76,65,80,64,3.100000000022529e-05
puzzle_660.cnf,SATISFIABLE,0.00567317008972168,161,54,58,65,48,48,2.6999999999777202e-05
puzzle_927.cnf,SATISFIABLE,0.008239269256591797,245,80,88,65,104,76,3.899999999967818e-05
puzzle_933.cnf,SATISFIABLE,0.022140026092529297,578,191,199,65,326,187,9.900000000051534e-05
puzzle_728.cnf,SATISFIABLE,0.005056142807006836,161,54,58,65,48,48,3.199999999992098e-05
puzzle_700.cnf,SATISFIABLE,0.005877971649169922,197,64,72,65,72,60,3.2000000000143025e-05
puzzle_714.cnf,SATISFIABLE,0.007585048675537109,182,61,65,64,62,55,3.199999999980996e-05
puzzle_16.cnf,SATISFIABLE,0.00676417350769043,191,64,68,64,68,58,2.999999999997449e-05
puzzle_258.cnf,SATISFIABLE,0.005529165267944336,161,54,58,65,48,48,3.0999999999448136e-05
puzzle_264.cnf,SATISFIABLE,0.010589838027954102,278,91,99,65,126,87,4.2999999999904226e-05
puzzle_502.cnf,SATISFIABLE,0.006334066390991211,176,59,63,65,58,53,3.4999999999896225e-05
puzzle_516.cnf,SATISFIABLE,0.007200956344604492,185,60,68,65,64,56,3.299999999961667e-05
puzzle_270.cnf,SATISFIABLE,0.0051691532135009766,161,54,58,65,48,48,2.1000000000048757e-05
puzzle_248.cnf,SATISFIABLE,0.007179975509643555,197,66,70,65,72,60,4.0999999999846715e-05
puzzle_12.cnf,SATISFIABLE,0.005343914031982422,161,54,58,65,48,48,2.4000000000024002e-05
puzzle_274.cnf,SATISFIABLE,0.006742954254150391,182,59,67,65,62,55,3.100000000022529e-05
puzzle_512.cnf,SATISFIABLE,0.0071637630462646484,182,61,65,65,62,55,2.199999999985547e-05
puzzle_506.cnf,SATISFIABLE,0.0070209503173828125,209,70,74,65,80,64,3.600000000025805e-05
puzzle_260.cnf,SATISFIABLE,0.006345987319946289,209,68,76,65,80,64,3.399999999986747e-05
puzzle_738.cnf,SATISFIABLE,0.007127046585083008,215,70,78,65,84,66,3.499999999967418e-05
puzzle_710.cnf,SATISFIABLE,0.0058078765869140625,161,52,60,65,48,48,3.200000000036507e-05
puzzle_704.cnf,SATISFIABLE,0.006937980651855469,176,57,65,65,58,53,3.5999999999591914e-05
puzzle_937.cnf,SATISFIABLE,0.005585193634033203,161,54,58,65,48,48,2.3999999999801958e-05
puzzle_923.cnf,SATISFIABLE,0.005464076995849609,161,52,60,65,48,48,1.699999999971169e-05
puzzle_880.cnf,SATISFIABLE,0.005437135696411133,161,54,58,65,48,48,2.9000000000056758e-05
puzzle_658.cnf,SATISFIABLE,0.00798177719116211,221,72,80,65,88,68,3.599999999837067e-05
puzzle_894.cnf,SATISFIABLE,0.008131027221679688,200,67,71,65,74,61,2.6999999999777202e-05
puzzle_3.cnf,SATISFIABLE,0.005318164825439453,161,54,58,65,48,48,1.800000000096169e-05
puzzle_664.cnf,SATISFIABLE,0.006396055221557617,182,61,65,65,62,55,1.8000000000073513e-05
puzzle_102.cnf,SATISFIABLE,0.005722999572753906,161,54,58,65,48,48,2.599999999941538e-05
puzzle_116.cnf,SATISFIABLE,0.005759000778198242,176,59,63,64,58,53,2.699999999911107e-05
puzzle_670.cnf,SATISFIABLE,0.00522303581237793,161,54,58,65,48,48,2.6000000000081513e-05
puzzle_843.cnf,SATISFIABLE,0.0076999664306640625,185,62,66,65,64,56,3.8999999999456136e-05
puzzle_857.cnf,SATISFIABLE,0.012851953506469727,344,113,121,65,170,109,6.300000000014627e-05
puzzle_328.cnf,SATISFIABLE,0.00593113899230957,182,61,65,65,62,55,2.8999999999834714e-05
puzzle_300.cnf,SATISFIABLE,0.005235910415649414,161,54,58,65,48,48,2.3999999999801958e-05
puzzle_466.cnf,SATISFIABLE,0.005872011184692383,161,54,58,65,48,48,2.999999999997449e-05
puzzle_472.cnf,SATISFIABLE,0.010724067687988281,182,61,65,65,62,55,3.8999999997901824e-05
puzzle_314.cnf,SATISFIABLE,0.06733322143554688,251,82,90,65,108,78,0.00017700000000053784
puzzle_499.cnf,SATISFIABLE,0.008302927017211914,161,54,58,64,48,48,4.000000000026205e-05
puzzle_498.cnf,SATISFIABLE,0.016595840454101562,362,119,127,65,182,115,8.900000000044983e-05
puzzle_473.cnf,SATISFIABLE,0.006705045700073242,161,54,58,65,48,48,2.9999999999530402e-05
puzzle_315.cnf,SATISFIABLE,0.011039972305297852,293,96,104,65,136,92,4.900000000018778e-05
puzzle_301.cnf,SATISFIABLE,0.005275249481201172,161,54,58,65,48,48,3.1000000000336314e-05
puzzle_467.cnf,SATISFIABLE,0.005873203277587891,161,54,58,65,48,48,3.900000000012227e-05
puzzle_329.cnf,SATISFIABLE,0.006120204925537109,179,60,64,65,60,54,2.4999999999497646e-05
puzzle_856.cnf,SATISFIABLE,0.008135795593261719,215,70,78,65,84,66,4.7000000000352316e-05
puzzle_842.cnf,SATISFIABLE,0.007081031799316406,224,73,81,65,90,69,4.1999999999653426e-05
puzzle_117.cnf,SATISFIABLE,0.005387783050537109,161,54,58,65,48,48,3.3000000000837915e-05
puzzle_671.cnf,SATISFIABLE,0.007481098175048828,221,72,80,65,88,68,3.3999999999645425e-05
puzzle_665.cnf,SATISFIABLE,0.0070912837982177734,227,74,82,65,92,70,3.900000000056636e-05
puzzle_103.cnf,SATISFIABLE,0.007070779800415039,176,59,63,65,58,53,2.8999999999390624e-05
puzzle_2.cnf,SATISFIABLE,0.005215883255004883,161,54,58,65,48,48,2.9999999999086313e-05
puzzle_895.cnf,SATISFIABLE,0.00812387466430664,221,72,80,65,88,68,4.8000000000492093e-05
puzzle_659.cnf,SATISFIABLE,0.005161285400390625,161,54,58,65,48,48,2.899999999961267e-05
puzzle_881.cnf,SATISFIABLE,0.014194965362548828,347,114,122,64,172,110,5.099999999913507e-05
puzzle_922.cnf,SATISFIABLE,0.016117095947265625,524,173,181,65,290,169,8.300000000049934e-05
puzzle_936.cnf,SATISFIABLE,0.026623010635375977,641,212,220,65,368,208,0.00011899999999975819
puzzle_705.cnf,SATISFIABLE,0.011297225952148438,290,95,103,65,134,91,4.700000000057436e-05
puzzle_711.cnf,SATISFIABLE,0.01151585578918457,302,99,107,65,142,95,5.2999999999858716e-05
puzzle_739.cnf,SATISFIABLE,0.007784843444824219,224,73,81,65,90,69,3.79999999995384e-05
puzzle_507.cnf,SATISFIABLE,0.006139993667602539,197,64,72,64,72,60,3.799999999842818e-05
puzzle_261.cnf,SATISFIABLE,0.006103992462158203,179,60,64,64,60,54,2.500000000060787e-05
puzzle_275.cnf,SATISFIABLE,0.00620269775390625,179,60,64,65,60,54,3.799999999998249e-05
puzzle_513.cnf,SATISFIABLE,0.005304098129272461,161,54,58,65,48,48,3.3999999999645425e-05
puzzle_13.cnf,SATISFIABLE,0.005340099334716797,161,54,58,65,48,48,2.4000000000246047e-05
puzzle_249.cnf,SATISFIABLE,0.006501913070678711,161,54,58,65,48,48,3.6999999999842714e-05
puzzle_11.cnf,SATISFIABLE,0.005198240280151367,161,54,58,65,48,48,3.500000000000725e-05
puzzle_539.cnf,SATISFIABLE,0.005346059799194336,161,52,60,65,48,48,3.0999999999448136e-05
puzzle_263.cnf,SATISFIABLE,0.00773310661315918,239,78,86,64,100,74,4.399999999971094e-05
puzzle_505.cnf,SATISFIABLE,0.014720916748046875,380,125,133,65,194,121,5.8999999999809205e-05
puzzle_511.cnf,SATISFIABLE,0.012341976165771484,293,96,104,64,136,92,5.200000000038507e-05
puzzle_277.cnf,SATISFIABLE,0.022439956665039062,536,177,185,65,298,173,8.299999999916707e-05
puzzle_39.cnf,SATISFIABLE,0.013148069381713867,341,112,120,65,168,108,6.199999999934036e-05
puzzle_288.cnf,SATISFIABLE,0.004997968673706055,161,52,60,65,48,48,2.5000000000385825e-05
puzzle_707.cnf,SATISFIABLE,0.006523847579956055,215,70,78,65,84,66,3.199999999980996e-05
puzzle_713.cnf,SATISFIABLE,0.005165815353393555,161,54,58,65,48,48,2.8999999999834714e-05
puzzle_920.cnf,SATISFIABLE,0.006433010101318359,176,59,63,65,58,53,2.19999999995224e-05
puzzle_934.cnf,SATISFIABLE,0.007227897644042969,191,62,70,65,68,58,4.000000000048409e-05
puzzle_908.cnf,SATISFIABLE,0.008500814437866211,302,99,107,65,142,95,4.999999999921734e-05
puzzle_897.cnf,SATISFIABLE,0.0056188106536865234,161,54,58,65,48,48,3.29999999992836e-05
puzzle_129.cnf,SATISFIABLE,0.005736827850341797,191,62,70,65,68,58,2.9000000000500847e-05
puzzle_883.cnf,SATISFIABLE,0.006545305252075195,176,59,63,65,58,53,3.999999999981796e-05
puzzle_673.cnf,SATISFIABLE,0.006143093109130859,182,59,67,65,62,55,3.3999999999201336e-05
puzzle_115.cnf,SATISFIABLE,0.010846853256225586,353,116,124,65,176,112,5.900000000091943e-05
puzzle_101.cnf,SATISFIABLE,0.006876707077026367,194,65,69,65,70,59,2.7999999999694936e-05
puzzle_667.cnf,SATISFIABLE,0.006353139877319336,215,70,78,65,84,66,3.2999999999949736e-05
puzzle_854.cnf,SATISFIABLE,0.007707834243774414,218,71,79,65,86,67,3.799999999998249e-05
puzzle_698.cnf,SATISFIABLE,0.007643938064575195,236,77,85,65,98,73,2.6999999999999247e-05
puzzle_840.cnf,SATISFIABLE,0.00804591178894043,209,70,74,65,80,64,3.099999999922609e-05
puzzle_868.cnf,SATISFIABLE,0.009886026382446289,335,110,118,65,164,106,5.8999999997810804e-05
puzzle_459.cnf,SATISFIABLE,0.007186174392700195,203,66,74,65,76,62,2.9999999999530402e-05
puzzle_317.cnf,SATISFIABLE,0.009653806686401367,239,78,86,65,100,74,3.500000000022929e-05
puzzle_471.cnf,SATISFIABLE,0.006048917770385742,197,66,70,65,72,60,2.8999999999390624e-05
puzzle_465.cnf,SATISFIABLE,0.0058710575103759766,179,58,66,65,60,54,3.499999999867498e-05
puzzle_303.cnf,SATISFIABLE,0.006009817123413086,185,62,66,65,64,56,3.0999999999448136e-05
puzzle_464.cnf,SATISFIABLE,0.00701594352722168,179,58,66,65,60,54,2.599999999941538e-05
puzzle_302.cnf,SATISFIABLE,0.008010149002075195,212,71,75,65,82,65,4.19999999985432e-05
puzzle_316.cnf,SATISFIABLE,0.006122112274169922,206,67,75,64,78,63,3.799999999998249e-05
puzzle_470.cnf,SATISFIABLE,0.00518488883972168,161,52,60,65,48,48,2.9999999999752447e-05
puzzle_458.cnf,SATISFIABLE,0.0070819854736328125,200,67,71,65,74,61,3.999999999937387e-05
puzzle_869.cnf,SATISFIABLE,0.007668972015380859,218,71,79,64,86,67,4.5999999999102315e-05
puzzle_841.cnf,SATISFIABLE,0.01020193099975586,251,82,90,65,108,78,4.899999999974369e-05
puzzle_699.cnf,SATISFIABLE,0.0056459903717041016,179,60,64,65,60,54,3.3000000000393825e-05
puzzle_855.cnf,SATISFIABLE,0.0054779052734375,161,54,58,65,48,48,2.5000000000385825e-05
puzzle_100.cnf,SATISFIABLE,0.005324125289916992,161,52,60,64,48,48,2.2000000000632625e-05
puzzle_666.cnf,SATISFIABLE,0.008910894393920898,212,69,77,65,82,65,2.9000000000278803e-05
puzzle_672.cnf,SATISFIABLE,0.0050449371337890625,161,54,58,65,48,48,2.1999999999744446e-05
puzzle_114.cnf,SATISFIABLE,0.012387990951538086,347,114,122,65,172,110,6.999999999934836e-05
puzzle_882.cnf,SATISFIABLE,0.005221128463745117,161,54,58,65,48,48,2.6000000000303558e-05
puzzle_1.cnf,SATISFIABLE,0.008472204208374023,200,67,71,64,74,61,3.199999999892178e-05
puzzle_896.cnf,SATISFIABLE,0.0085906982421875,251,82,90,65,108,78,4.0000000000040004e-05
puzzle_128.cnf,SATISFIABLE,0.005264997482299805,161,54,58,64,48,48,2.5000000000385825e-05
puzzle_909.cnf,SATISFIABLE,0.007550954818725586,197,64,72,65,72,60,3.199999999936587e-05
puzzle_935.cnf,SATISFIABLE,0.00521087646484375,161,54,58,65,48,48,2.3999999999135824e-05
puzzle_921.cnf,SATISFIABLE,0.01230311393737793,398,131,139,65,206,127,5.699999999997374e-05
puzzle_712.cnf,SATISFIABLE,0.011057138442993164,272,89,97,65,122,85,4.499999999918458e-05
puzzle_706.cnf,SATISFIABLE,0.0072329044342041016,224,73,81,65,90,69,3.6999999999398625e-05
puzzle_289.cnf,SATISFIABLE,0.006707906723022461,161,54,58,65,48,48,1.7999999999629424e-05
puzzle_510.cnf,SATISFIABLE,0.010761022567749023,344,113,121,65,170,109,4.8000000000048004e-05
puzzle_38.cnf,SATISFIABLE,0.006453990936279297,179,58,66,65,60,54,2.9000000000056758e-05
puzzle_276.cnf,SATISFIABLE,0.0052759647369384766,161,52,60,65,48,48,2.7000000000443336e-05
puzzle_262.cnf,SATISFIABLE,0.008487939834594727,233,76,84,65,96,72,4.8000000000492093e-05
puzzle_504.cnf,SATISFIABLE,0.0069119930267333984,176,57,65,65,58,53,3.399999999942338e-05
puzzle_10.cnf,SATISFIABLE,0.005441188812255859,161,54,58,65,48,48,1.9000000000435335e-05
puzzle_538.cnf,SATISFIABLE,0.006157875061035156,182,61,65,65,62,55,2.6000000000081513e-05
puzzle_205.cnf,SATISFIABLE,0.005327701568603516,161,54,58,65,48,48,2.599999999985947e-05
puzzle_563.cnf,SATISFIABLE,0.006819248199462891,182,61,65,65,62,55,3.600000000036907e-05
puzzle_577.cnf,SATISFIABLE,0.02431511878967285,767,254,262,65,452,250,0.00013099999999854894
puzzle_211.cnf,SATISFIABLE,0.006059885025024414,179,60,64,65,60,54,2.8999999999390624e-05
puzzle_77.cnf,SATISFIABLE,0.01664113998413086,404,133,141,65,210,129,7.599999999974294e-05
puzzle_239.cnf,SATISFIABLE,0.01088404655456543,335,110,118,65,164,106,5.299999999897054e-05
puzzle_63.cnf,SATISFIABLE,0.005131959915161133,161,54,58,65,48,48,2.3999999999801958e-05
puzzle_88.cnf,SATISFIABLE,0.00559687614440918,161,54,58,65,48,48,2.3000000000328313e-05
puzzle_588.cnf,SATISFIABLE,0.006404876708984375,179,60,64,65,60,54,2.9999999999752447e-05
puzzle_761.cnf,SATISFIABLE,0.013751745223999023,344,113,121,65,170,109,5.900000000047534e-05
puzzle_775.cnf,SATISFIABLE,0.008323907852172852,224,75,79,64,90,69,3.199999999980996e-05
puzzle_985.cnf,SATISFIABLE,0.006148815155029297,176,59,63,65,58,53,2.4999999999497646e-05
puzzle_749.cnf,SATISFIABLE,0.005739927291870117,194,65,69,65,70,59,2.499999999971969e-05
puzzle_991.cnf,SATISFIABLE,0.012043952941894531,293,96,104,65,136,92,5.0000000000549605e-05
puzzle_946.cnf,SATISFIABLE,0.0066449642181396484,209,68,76,65,80,64,3.9000000000344315e-05
puzzle_952.cnf,SATISFIABLE,0.005079030990600586,161,54,58,65,48,48,3.600000000214543e-05
puzzle_615.cnf,SATISFIABLE,0.0056498050689697266,185,62,66,65,64,56,3.2000000000032e-05
puzzle_173.cnf,SATISFIABLE,0.006105184555053711,188,63,67,65,66,57,3.10000000007804e-05
puzzle_167.cnf,SATISFIABLE,0.011812925338745117,305,100,108,65,144,96,5.100000000002325e-05
puzzle_601.cnf,SATISFIABLE,0.005533933639526367,161,54,58,64,48,48,2.999999999842018e-05
puzzle_629.cnf,SATISFIABLE,0.005515098571777344,176,59,63,65,58,53,2.0999999998938534e-05
puzzle_832.cnf,SATISFIABLE,0.00682520866394043,179,58,66,65,60,54,2.7999999998140623e-05
puzzle_198.cnf,SATISFIABLE,0.0062258243560791016,161,52,60,64,48,48,2.999999999886427e-05
puzzle_826.cnf,SATISFIABLE,0.006285905838012695,200,65,73,65,74,61,3.600000000147929e-05
puzzle_371.cnf,SATISFIABLE,0.0074310302734375,212,69,77,65,82,65,3.1000000000336314e-05
puzzle_417.cnf,SATISFIABLE,0.007521152496337891,200,65,73,64,74,61,3.500000000045134e-05
puzzle_403.cnf,SATISFIABLE,0.008744955062866211,242,79,87,65,102,75,3.500000000045134e-05
puzzle_365.cnf,SATISFIABLE,0.012914896011352539,326,107,115,65,158,103,5.900000000202965e-05
puzzle_359.cnf,SATISFIABLE,0.012842178344726562,482,159,167,65,262,155,7.299999999821338e-05
puzzle_358.cnf,SATISFIABLE,0.0066699981689453125,197,64,72,65,72,60,2.9000000001389026e-05
puzzle_402.cnf,SATISFIABLE,0.005249977111816406,161,54,58,65,48,48,1.7999999999851468e-05
puzzle_364.cnf,SATISFIABLE,0.006430149078369141,161,52,60,65,48,48,3.6000000001035204e-05
puzzle_370.cnf,SATISFIABLE,0.0053691864013671875,161,54,58,65,48,48,2.3999999999801958e-05
puzzle_416.cnf,SATISFIABLE,0.005745887756347656,188,63,67,65,66,57,2.4000000000690136e-05
puzzle_199.cnf,SATISFIABLE,0.011688947677612305,287,94,102,65,132,90,5.000000000165983e-05
puzzle_827.cnf,SATISFIABLE,0.005948781967163086,161,54,58,65,48,48,2.9000000001389026e-05
puzzle_833.cnf,SATISFIABLE,0.005267143249511719,161,54,58,65,48,48,2.600000000141378e-05
